Kreise_Code,D.GVAREALPWln,D.tas,D.tas2,D.hotday.d,D.coldday.d,D.prec,D.precpd,D.CAPPWln,GVAREALPWln0
7331,0.04721052341265741,0.6425298054418658,14.319964521773187,-1.4000000000000021,-2.2,-40.21370546711182,0.0091749361987572,0.03434619503120917,3.9987476263750836
7332,0.006358011013211762,0.5912449100338311,13.11522415769268,-1.3999999999999986,-1.2000000000000002,-51.78667143430283,-0.08269173817095266,0.048032332877351536,3.923872325375133
7333,0.12652713886572453,0.6562087341025364,13.887858691356868,-2.3999999999999986,-1.7999999999999998,-33.523619702028554,0.09752574190649455,0.03614385498009032,3.94373935567034
7334,0.19557032237551475,0.4941155387551941,11.729309026855105,0.6000000000000014,0.5999999999999996,-59.39486345730995,-0.057502901552929364,0.005672435107638485,4.006763666458892
7335,0.0804924991852376,0.7047923657208859,14.66598554079684,1.2000000000000028,-0.39999999999999947,-92.77340329922333,-0.05277134103067338,0.04305430575102065,3.890239024214737
7336,0.08834509106002475,0.7037247451965225,14.139218326430068,0.3999999999999986,-0.5999999999999996,-93.29358515804631,-0.007508908378992096,0.05572111227071552,3.8810348615409334
7337,0.06993553078363535,0.6325055310549317,14.173226189610915,-0.6000000000000014,1.5999999999999996,-54.62845099949982,0.0028898080037751406,0.046510084889672676,3.936355650642874
7338,0.04762142711322648,0.39092958742848083,9.261095970792894,-2.3999999999999986,-1.5999999999999996,-40.02745299165525,-0.02350476839272342,0.03909169445857774,3.9832684422110014
7339,0.2585104022771212,0.6690468450141172,14.955985978563334,-0.5999999999999979,-2.0,-53.738682766074476,-0.061276332316264615,0.03039656126414947,4.139633293079242
7340,0.15271496389231665,0.6728823937282495,14.12673021670345,2.4000000000000057,-0.5999999999999996,-84.89839613227633,-0.03788533892908896,0.05240416786788149,3.846398703206407
8111,0.01587559613034184,0.4743084424868087,10.154970378482062,-3.1999999999999993,0.39999999999999947,-65.31699569341464,-0.15969572000934185,0.07720946096878833,4.468993868003712
8115,0.2613388116557882,0.5795675853977293,11.347647976498806,-2.1999999999999993,0.40000000000000036,-49.88898809188629,0.003229946852961074,0.09652371342380928,4.278773368467361
8116,0.0636494886716541,0.5013411292400658,10.345970246369873,-4.400000000000002,0.39999999999999947,-61.61651944191374,-0.011915719657329404,0.08104585208137038,4.142227545508866
8117,0.04644477070815345,0.37448374320694633,6.97866754178861,-5.800000000000001,1.4000000000000004,-88.34824749311201,-0.10885140774069724,0.08278099924793736,4.040449601952698
8118,0.1455098483100361,0.4669816382885692,10.268229273250242,-0.1999999999999993,1.0,-46.909287917079496,-0.04031201764612358,0.07617074368370425,4.2396305868083095
8119,0.0433299501531863,0.5775613118878891,11.92417059233047,-3.400000000000002,0.5999999999999996,-64.33905992626626,-0.17540030059906808,0.08529289102779725,4.084944659767944
8121,0.057141441708308705,0.5093338449744067,11.542338800595786,-0.8000000000000007,-0.40000000000000036,-22.57699186383354,-0.05889884889174235,0.09059627012796234,4.0512219797927465
8125,0.3495739075020792,0.5673132921679382,12.4055642871446,-0.6000000000000014,-0.40000000000000036,-47.581463215519875,-0.05060775996854727,0.0815797764699493,4.175743839667129
8126,0.16930750200155575,0.7696544462047363,15.945778991398285,0.3999999999999986,-2.1999999999999993,-33.18784591367307,-0.1146363040304923,0.06875865012950122,4.029431190617955
8127,0.2061459451949994,0.5676339473547269,11.05483402640374,-3.400000000000002,-0.9999999999999991,-52.73813769553203,-0.20505553840154667,0.06003980341165249,3.960385782886888
8128,0.05312278860037356,0.7346240701695379,14.808374912208393,1.5999999999999979,-2.0,-44.699763413737855,-0.044349606916832984,0.0671151214701986,3.991521007434531
8135,0.056739126112336,0.5927178854976916,10.507361716302682,-4.799999999999997,0.20000000000000018,-37.89921969446209,-0.14631278665133696,0.09191288190646851,4.072428689073584
8136,0.23254217713681768,0.5569069084938043,10.260085584610025,-5.399999999999999,-0.5999999999999996,-57.5374345619764,-0.11601054080789286,0.07377357470505341,4.005259557216148
8211,0.04767980069912969,0.5481071357124776,11.617662774814363,1.0,0.39999999999999947,-79.66163919282121,0.13777856789357878,0.08391005295326703,4.055878187284622
8212,0.10134118111970825,0.4475582944242511,10.509712328097606,0.8000000000000007,-0.6000000000000005,-82.75003537886528,-0.19315897696310635,0.06940354766862633,4.194559387699403
8215,0.09087352131348059,0.6026955456377436,13.676560505178884,1.7999999999999972,-2.0,-87.87175824462804,-0.12237043718843132,0.08796266255000962,4.106729575184698
8216,0.11678616186607371,0.5665299687178607,11.799825328800182,1.6000000000000014,0.39999999999999947,-99.7783936510906,0.061818384068764054,0.07601382035336268,4.142608180549291
8221,0.03239495179496732,0.363529917955157,8.289587752294182,-4.399999999999999,-1.7999999999999998,-18.824712516231102,0.09872178077148464,0.06832501987584294,4.103854730455342
8222,0.03219985985289142,0.4032671897485489,9.563679589145295,-4.199999999999999,-1.0,-30.367421700646105,0.10300753732393297,0.07234327769663373,4.253839056051486
8225,0.139511933402384,0.5611464273361335,11.29152284439138,-2.1999999999999993,-1.4000000000000004,-49.9361181243238,-0.01967922360216745,0.07262255582639465,3.902085279932155
8226,0.09787065647201043,0.4797196423301262,10.75849855585551,-2.1999999999999993,-2.200000000000001,-51.26586282413655,-0.018852492247821928,0.0841316793660134,4.1420948737019785
8231,0.08826865150922503,0.7495922945179601,14.97317529839846,4.199999999999999,-0.20000000000000018,-65.09813760150195,-0.12016262347054196,0.091274367124492,3.9524949738576933
8235,0.11465418837387764,0.7157777935701741,12.649870101609423,-0.1999999999999993,-1.3999999999999995,-94.334825562844,-0.13041711013749424,0.058048429532276735,3.948052245307594
8236,0.09253836814712546,0.6881335270898017,14.156507130088613,5.199999999999999,-0.8000000000000007,-74.23910469336965,-0.10868723887152121,0.0866496495105169,4.016978425680476
8237,0.2062872514196421,0.7549963341673465,13.028173222248483,-0.40000000000000213,-0.39999999999999947,-56.5135074064068,0.05901094431674503,0.06654521423798254,3.9287214537707023
8311,0.006218931635675773,0.26360510540857973,5.680024061159315,-2.3999999999999986,1.200000000000001,-125.44248628374942,-0.40241480707802735,0.07123624470584744,4.0539076598042785
8315,0.10809945979803137,0.6257123927335844,11.526908271191573,2.0,0.5999999999999996,-93.8969909624102,-0.27080040084621926,0.0728961123420282,3.9063035805900745
8316,0.15800086814879988,0.4214648636781426,8.788879450623654,0.1999999999999993,0.5999999999999996,-90.7620825849067,-0.042136130381683845,0.07348329684848931,3.933175258639807
8317,0.08531918411687389,0.4870530208480073,10.183229940745875,1.4000000000000021,0.0,-91.21454410870001,0.07165656008695853,0.07360529061680054,4.0112421035002805
8325,0.154753903474953,0.8019504387966201,13.984401584082931,2.6000000000000014,-1.3999999999999995,-83.51167139189579,-0.18722848445461748,0.0695747022130968,4.038046404656238
8326,0.13001513730710323,0.7085891181905026,11.331495245921545,-2.599999999999998,-1.6000000000000005,-78.90806830369138,-0.18269207013431732,0.0691038602744829,3.9354317556310936
8327,0.20065147230972613,0.8112316706602787,13.450243280513632,-0.40000000000000213,-2.2,-43.968144006171656,0.1173142357705017,0.06298738853502073,3.988031477562079
8335,0.10258009033080784,0.6639326583200482,12.736072340395111,2.200000000000003,-1.7999999999999998,-33.01316450600211,-0.23515498733616025,0.08627384851535336,3.959952809755005
8336,0.020959872535404322,0.8622651263834626,16.17934906116244,6.599999999999998,-1.4000000000000004,-86.14933560450754,-0.1391563570137122,0.08249992165067077,4.078036870106525
8337,0.14024819611937067,0.8827260476096548,15.27836918517805,5.399999999999999,-2.1999999999999993,-91.0213141780921,-0.28094934882558364,0.07608026722847416,3.9083774892576337
8415,0.05417641659495409,0.5448878627754397,9.20181680057894,-1.0,-0.40000000000000036,-62.46033799221573,0.12135262703195693,0.07637024350104404,4.087451494583386
8416,0.09153861442499123,0.6241894004582864,12.425924707783665,-0.40000000000000213,-0.39999999999999947,-75.80354784727854,0.0130800817120722,0.07247908237227207,3.934198505692548
8417,0.13617790752799852,0.7357555861995433,12.434855323376823,-0.40000000000000213,-0.6000000000000005,-87.91713069911202,0.05363594572531927,0.08653573681015914,3.9608047193512963
8421,0.12643093972989572,0.3484962589961089,6.41073647599633,-9.0,0.7999999999999989,-59.72423979062296,-0.002247040690776636,0.07010988903039728,4.064249679946239
8425,0.21915346192329777,0.35129306622321366,6.156048260419013,-7.600000000000001,0.39999999999999947,-70.86934485513916,-0.08822275640120525,0.07961910504725278,3.9705715867317646
8426,0.2665626166974313,0.5144525313674393,9.112806768494082,-2.6000000000000014,-1.0,-30.94563517530878,0.09325303989854383,0.048425412295860504,4.089574764881953
8435,0.1804737692059204,0.6470143000950834,12.789986269433157,0.8000000000000007,-2.8,-12.895328087167854,-0.15819617526992413,0.06908240714243252,4.1307432029229885
8436,0.1250321380873718,0.8084727948216468,14.197174498087364,2.3999999999999986,-3.3999999999999995,-36.679987772805134,0.1294191607564561,0.06707401446549,4.068335836479947
8437,0.20109084324877902,0.49817372451118835,8.389257420493905,-0.3999999999999986,-1.1999999999999993,-43.856245212368776,-0.15022057877722617,0.07208416396231776,3.8838043127042043
9161,0.5112779727703005,0.6828926008129912,13.284029009770848,-4.199999999999999,0.0,-79.79701035018087,-0.03587169548714364,0.09207678947084563,4.2798649807585845
9162,0.08814229554099651,0.8230688012186373,16.19610391487612,0.40000000000000213,-2.2,-45.13931656157786,0.1240116694328175,0.09532195721653913,4.4152735609353195
9163,0.12286786831286456,0.3272051684653423,6.380243567219395,-7.399999999999999,-0.1999999999999993,-8.036414488610376,-0.07689138810802731,0.10828372198032454,3.9060589529467906
9171,0.13338432218887597,0.8122916717026314,15.77960517275939,0.0,-3.0,-61.13655161878171,-0.03387645899048852,0.07498194064192631,4.160657107162535
9172,0.15352423089216094,0.4970320140041098,7.77768481601403,-11.599999999999998,-3.3999999999999995,-31.381273887648717,0.16039868143807334,0.08171925654745937,3.8420846518013407
9173,0.0826270646364895,0.8065575580955615,13.27512920095917,2.6000000000000014,-4.6000000000000005,-17.309947564323238,0.4490534009491709,0.08612154961389695,3.9481287304112147
9174,0.04516857777156602,0.7845943147601098,14.782349918159483,-2.0,-1.7999999999999998,-63.41137721654127,0.09092437994315361,0.09162991131098686,4.0556025983592905
9175,0.06235362646295961,0.6506198477734682,12.091057019848236,-1.6000000000000014,-1.4000000000000004,-27.4634521524888,0.2928800478619995,0.10141710003844118,4.12971898239632
9176,0.1382750256342522,0.7494269393357236,13.96824493527933,-2.8000000000000007,-0.39999999999999947,-88.856144524326,-0.05813309397891686,0.08335242974029455,4.0759313272351605
9177,0.06493466657038915,0.6548556529985596,12.321136645586364,-1.8000000000000007,-1.1999999999999993,-65.82375076043218,-0.12284556633088473,0.09328030865796055,4.024256222014855
9178,0.06149341998770108,0.7100564869448167,13.30995760882628,-3.8000000000000007,-0.39999999999999947,-48.10502734616534,0.0293986301242537,0.09054290424640588,4.153629310153813
9179,0.1499763848405924,0.6739709130229361,12.48153557199771,0.0,-1.799999999999999,-79.91647681497727,0.050874928301289035,0.07104666120359937,3.9972841141925195
9180,0.07946694672673926,0.6842046968512951,9.474608768356916,2.0,-6.0,-7.681809056297766,0.5912100716146718,0.08881768683083369,3.831330721276719
9181,0.1685960494779568,0.5882062150054868,10.42429540701876,-2.1999999999999993,-0.7999999999999998,-90.55490246431077,-0.04146567581679328,0.08246213921234435,3.9734636475768754
9182,0.1776642868364191,1.0057692508591405,15.53168143194516,4.399999999999999,-7.0,-34.57437824198928,0.23083472355448764,0.07515570009955663,3.900773319277923
9183,0.14342315026090846,0.7198744025495181,13.462026207986554,0.6000000000000014,-2.2,-59.724299506190505,0.026028149558201985,0.08015013491757905,3.9378433548017315
9184,-0.09290208442801617,0.6805584271458311,12.557545126626891,1.0,-2.2,-32.85419255738725,0.3354862300999355,0.08824758848283132,4.808774418545962
9185,0.13479588194562275,0.6775626101438412,12.876804675087726,-5.0,-1.6000000000000005,-65.22652153054787,0.018178321744875214,0.09816655762791271,4.068002265202674
9186,0.21346046393485452,0.7362261425593069,14.025700390029257,-4.399999999999999,-0.20000000000000018,-68.58520305121567,0.057869994946261105,0.07666228041003542,4.09000550834751
9187,0.16043565785716218,0.5538766535345427,10.076903073298524,-4.200000000000003,-1.8000000000000007,-42.52160482993838,0.22429647904254457,0.08269468035454963,3.919551667862887
9188,-0.018870297795394286,0.6369167413221106,11.51944223871699,1.0,-2.0,-38.09112169593834,0.4008514423404326,0.08959269046289542,4.306729578438054
9189,0.16826380973851363,0.7308299517590449,12.945939271433275,-1.0,-3.0,-57.07509729873561,0.11594915475273071,0.07459758684929252,3.994631807943397
9190,0.1157309502014332,0.6567985826037681,11.291223483287965,1.8000000000000007,-3.0,-18.11768465329112,0.4874310167700746,0.07080094994739472,4.0575446620255935
9261,0.1297392230609784,0.787782022279016,15.20778836670928,-0.6000000000000014,-1.5999999999999996,-38.287970174422185,0.03829024255581359,0.10977289435777493,4.035301363858426
9262,0.09554357206588815,1.034101209824584,20.796403952414025,2.0,-2.8000000000000007,-75.79714174428676,-0.20653150333417925,0.08665844507038045,3.913355746762873
9263,0.045372890135462196,0.9036147680565971,17.514008290017287,5.799999999999997,-1.4000000000000004,-42.68312736813061,-0.09949178718200313,0.08329904295142043,3.9313945886127497
9271,0.08334349817810871,0.8220380215702399,15.21854342331551,-0.40000000000000213,-2.0,-111.11681477388754,-0.2519052216592139,0.07646949812759107,3.9806260178381985
9272,0.19371449215864844,0.420422265664925,6.4950634564026615,-9.2,-2.1999999999999993,-128.61082304438776,-0.5304746666131965,0.08568176072021849,3.762924185526047
9273,0.16384886306693502,0.7442274217719955,14.241379967926747,-1.4000000000000021,-1.200000000000001,-63.84967033610519,-0.09202395721988954,0.0659628257090965,3.9305758411219474
9274,0.17977615896231747,0.8777936177707488,16.626282198949937,2.1999999999999993,-2.2,-54.42198658572988,-0.07214547079358336,0.08149672042338985,4.117240641481403
9275,0.0916381163087796,0.8476976756332686,16.186072812181038,-3.0,-2.1999999999999993,-76.8589509424504,-0.25244945177083955,0.07115298471517217,3.9205203529243575
9276,0.13433964498875106,0.8583707724662153,12.925040189769582,-2.599999999999998,-4.2,-119.89352785109429,-0.29105606912514537,0.07831891966194249,3.8410519826507565
9277,0.13388969104603365,0.7855357075512579,15.18234626765576,-1.3999999999999986,-2.1999999999999993,-78.76938663581166,0.035089929751518145,0.07427341245637731,3.9215761935860574
9278,0.10937774286318236,0.8573536875408525,15.91549520442716,3.799999999999997,-1.4000000000000004,-58.49266535898647,-0.09871443949987047,0.071011129467073,3.9669398918325327
9279,0.23890169352466284,0.7630242776298655,14.57111820239929,2.0,-1.9999999999999991,-63.3947422077905,-0.10137934704333129,0.10301958168610525,4.138464352629711
9361,0.11507733642239248,0.5421033796710901,10.233054717799021,-7.0,0.39999999999999947,-90.93173096332299,-0.2875630275509147,0.07314491496764042,3.9682248880155067
9362,0.19681488325593843,0.6735319588297415,13.312765155178454,-2.3999999999999986,0.5999999999999996,-31.99727028494135,-0.023097253752337732,0.07093833541358219,4.0629580869723165
9363,-0.0021718290762562376,0.7468591411416643,13.586263329596846,-2.1999999999999993,-0.5999999999999996,-101.05612548685963,-0.21825529003403776,0.1004391109198366,3.8894836158636528
9371,0.13583003636609314,0.5899939293481236,10.760331330533987,-8.399999999999999,-0.20000000000000018,-88.47617122691781,-0.0678803139879427,0.07787375098275451,3.945589444468465
9372,0.11895221010189294,0.8244994537613088,14.10061651554102,-1.1999999999999993,-1.4000000000000004,-73.55587584373262,-0.09511156233798879,0.06490846019167584,3.870808331943212
9373,0.2360897929937562,0.7806664787004465,14.203175411188568,-4.0,-1.0,-79.80518572037136,-0.02754277060115551,0.07369074510800466,3.9259386959170874
9374,0.15139400027214345,0.5493648737275372,9.668602845202912,-6.800000000000001,-0.40000000000000036,-103.14417179624371,-0.16105168753496346,0.06594124562567316,3.977075933628655
9375,0.13668259501355173,0.6955215091230862,13.19123960534742,-1.0,0.20000000000000107,-50.54365271330158,-0.01835657553411174,0.05742891900775149,3.9657705134835792
9376,0.10007973646440194,0.6379288943400407,11.589965661127664,-5.199999999999999,-0.39999999999999947,-79.81819116135841,-0.01776969296111308,0.07765966949035619,3.9621198552028853
9377,0.2370871351024073,0.6382223864795336,10.409026981303867,-6.599999999999998,-0.39999999999999947,-117.46139630703374,-0.146459732995732,0.08503535964628295,3.9204787972708655
9461,0.0640440549300676,0.3449039446971156,6.96635183645094,-6.0,-0.20000000000000018,-37.75077799610921,0.017918083322689737,0.0899936668169472,3.9228235433968166
9462,0.11539378096854902,0.466800263774358,8.562095171042984,-7.199999999999999,0.0,-62.721309039645064,-0.025069221061244207,0.08685301772743692,3.9860406122162284
9463,0.4816433380154037,0.4594014629102716,8.705230921336579,-3.3999999999999986,-0.5999999999999996,-62.06456430735153,-0.010036513070833308,0.08042776221749115,3.914583649660304
9464,-0.03842372164770991,0.9123071979991968,15.264552293097502,-3.8000000000000007,-1.0,-34.613986833502736,0.08738514523415719,0.09242987347442977,3.9237328578908337
9471,0.0484361707404215,0.43284460075660647,8.414452108163147,-6.0,-0.39999999999999947,-64.38099533043015,-0.041212361781481244,0.08891005514151473,4.059024792748983
9472,0.09785619990019923,0.572710455253505,10.179950135186658,-8.2,0.40000000000000036,-86.39843873455567,-0.10781809138607379,0.10079082197017186,3.918065944974972
9473,0.11004452327700154,0.42225078992751186,7.941172485989398,-5.600000000000001,0.20000000000000018,-73.96154768622654,-0.016066121819412915,0.10512043813149585,3.8845168292962393
9474,0.25859476903166856,0.6553088727750378,12.630045028394065,-5.199999999999999,-0.5999999999999996,-76.86529137103417,-0.08451462191735803,0.0807486439867473,3.943573464440076
9475,0.280277073554164,0.8991023278071655,14.428113640841538,-3.6000000000000014,-1.0,-49.374449873661035,-0.07707534318038234,0.08472329973338244,3.7728168459354614
9476,0.1336747606142361,0.7154610729334934,11.92138083574558,-3.200000000000003,-0.7999999999999998,-73.64066417847607,0.06205198912167775,0.10042971228143482,3.8598667407420333
9477,0.18962691858416925,0.5194868207562333,9.27694228766562,-6.599999999999998,-0.5999999999999996,-77.49982682147169,-0.03834873735780775,0.09141330771933287,3.8562085786300804
9478,0.08675579927911192,0.30631277343698216,5.814484684632433,-10.799999999999997,0.5999999999999996,-95.36363019950619,-0.15028562418591584,0.10099688063124734,3.902016702654502
9479,0.12753331130141365,0.887857984146458,13.902722214398167,-4.200000000000003,-3.0,-81.95366454934367,-0.13050672181907608,0.08097351890006532,3.878928009023422
9561,0.15980956415316472,0.5717617351521458,10.535920820642133,-3.8000000000000007,-2.200000000000001,0.49399803076425997,0.33125572178737683,0.10441047917437007,3.8619599359993946
9562,0.24501803815585,0.6293783940573654,12.82743962242256,-1.5999999999999979,-1.1999999999999993,-36.25097238294882,0.05684974928695974,0.0978988037134565,4.185805836299475
9563,0.041611547260574255,0.6053500930643931,12.295212151600168,-2.8000000000000007,-1.2000000000000002,-47.76471622747806,0.05344023009265442,0.07764709075891396,4.105307624879311
9564,0.13079643079883763,0.5812253041067272,11.659305608862368,-3.0,-1.4000000000000004,-38.93337180012071,0.2438278053080123,0.09781793990614585,4.075794912013624
9565,-0.07598386997211115,0.5698257607157888,11.338930819122737,-6.399999999999999,-0.8000000000000007,-18.434213201341834,0.25061579664370903,0.07213236454489547,4.105823362190573
9571,0.1269091502578239,0.5153893610916711,9.655602618315541,-6.0,-0.9999999999999991,-49.19952909716119,0.02740001243211765,0.07820120327848024,3.927301648613995
9572,0.1211104344272238,0.5261247342735818,10.467726395544332,-4.399999999999999,-0.40000000000000036,-60.70876304334831,-0.005653984635290543,0.09263394133978853,4.073870422419264
9573,0.11895728327098531,0.5165454351554377,10.163415701025272,-4.0,-1.4000000000000004,-45.53237487268535,0.0304123290422329,0.07519236318315503,4.023788384300312
9574,0.09078264521337687,0.50681560580772,9.49345774384571,-11.600000000000001,-0.20000000000000018,-96.34188001693065,-0.01095150851963389,0.07533020256560263,4.000355173563609
9575,0.1227620068015085,0.5950488682467387,11.552973282786695,-3.1999999999999993,-2.0,-51.821991704963466,0.007401200864950885,0.08559688804706944,3.8602953821770103
9576,0.12792757123670517,0.5424832818542011,10.34234560408487,-7.600000000000001,-1.3999999999999995,-64.81700651249895,0.050183837305725065,0.08019467806957525,3.918852088738191
9577,0.09352434610850047,0.585860309902861,10.930810843953694,-7.0,-0.5999999999999996,-62.9067949025183,-0.026486797541477758,0.09188530657343552,3.927215304188727
9661,0.1529082258362049,0.7723572840152286,16.958039850730643,4.599999999999998,-1.7999999999999998,-54.38047190250501,-0.016996344398922947,0.09782001965499809,4.128239598979544
9662,0.20078434434989845,0.6593132755982403,13.233934487270702,0.1999999999999993,-1.2000000000000002,-69.49191244081732,-0.18431867727613627,0.04500450051484162,4.070276327590935
9663,0.05922182585634728,0.6556885202726637,13.896338504231608,-1.4000000000000021,-2.2,-45.459520946203554,0.032330824285025095,0.09186476479785455,3.9498918996444004
9671,0.032453885441036334,0.7447637917533019,14.70321065862045,2.1999999999999993,-2.2,-75.1711490584978,-0.0263921711576236,0.0914365478284509,4.176125624996864
9672,0.11796506895188008,0.7001914337204411,13.236239377138887,2.3999999999999986,-1.0,-65.9458200921934,-0.06443143015361819,0.08363844250417163,3.8304185553223498
9673,0.21750169624472537,0.5829747091705713,10.772862741754508,-1.5999999999999979,-1.2000000000000002,-75.13790088582749,-0.09305440251445196,0.07846782264803398,3.9289451606015273
9674,0.17721065748185616,0.4576120447185268,8.726564632843065,-2.1999999999999993,-1.1999999999999993,-84.30311962323242,-0.18722251041545657,0.06865190097624119,3.8461958417275657
9675,0.19440397838357626,0.691150927405193,14.058308482409899,-0.40000000000000213,-2.2,-31.29621367187906,0.04937302191631132,0.09880008552634312,3.867301344908171
9676,0.11349001669843162,0.7816135845197998,15.651222751484994,2.599999999999998,-2.5999999999999996,-84.16797749084054,-0.09700667906478211,0.09639047432690173,4.012317046923041
9677,0.09724423017776918,0.5937260930045003,11.528550897364397,0.6000000000000014,-0.7999999999999998,-58.84183782570551,0.05536229422514927,0.06739157473312574,4.041716282036237
9678,-0.011378076356618472,0.6547048739494024,13.024874825874505,1.2000000000000028,-2.0,-61.043063249559225,-0.10118392500596562,0.08909596465685787,4.060735513104705
9679,0.10860219766558998,0.6672001245185104,13.664134941148347,-2.0,-2.5999999999999996,-43.07651350229736,0.023894129180023205,0.0919681348390391,4.088130602035419
9761,0.053082363138700295,0.6475018310441669,12.004874690785655,-0.8000000000000007,-1.4000000000000004,-68.0933078488589,0.16234682696814673,0.09655506155856841,4.07858513022104
9762,0.12191074374190958,1.1769375030368128,19.70637568230387,9.599999999999998,-3.0,-25.398155856385642,0.06873229022654392,0.08378947646881851,3.8674002443891915
9763,0.11145549112755226,0.7917942944970484,13.522592273553428,0.1999999999999993,-1.2000000000000002,-59.12539026945194,-0.04349237497846303,0.09573474652467517,3.980453417285384
9764,0.11033979668899763,0.5943808208539689,10.49542852064252,-3.1999999999999993,-1.3999999999999995,-53.062658410323024,0.11946207316178814,0.08472721448679099,3.9541028855659017
9771,0.10423571959215705,0.71779060234112,13.309868432069777,0.0,-1.8000000000000007,-71.24060221901516,0.007997665548383104,0.08125565903579623,3.937405354391703
9772,0.06537153492108772,0.5965101716956855,11.033277553012624,-3.1999999999999993,-0.1999999999999993,-78.44726954103157,-0.036712152422889055,0.09257854672036192,4.030658322594063
9773,0.2252619333108199,0.4370664605670882,8.342958555423394,-7.600000000000001,0.5999999999999996,-80.2391529212752,-0.21509148289787916,0.08646808804558326,3.883419650804774
9774,0.15188341902111535,0.5611988392353116,10.287197060853856,-2.400000000000002,-0.39999999999999947,-76.14183086253854,-0.012473276892477347,0.07428578107039119,4.1074170719848935
9775,0.13797332931361517,0.4953597096695912,9.096863354919009,-4.600000000000001,1.2000000000000002,-62.99467889808227,-0.04820178273893028,0.0732172609901891,4.020163093295798
9776,0.13578379676550068,0.9528166212330902,17.257222599977567,4.199999999999999,-3.3999999999999995,-56.772262451497454,0.09664336210525803,0.07199342398483033,3.936863394649036
9777,0.1654600862855129,0.8085648832697734,13.190316199479284,1.5999999999999979,-3.2,-74.41352167224284,-0.08945214220623887,0.06620557313227149,3.9615004487046357
9778,0.2306969316034273,0.7047954078360732,12.357962293162544,-0.40000000000000213,-1.4000000000000004,-77.57480110269125,-0.22499516634778294,0.05948088588161582,3.9297326933248193
9779,0.2438797912745918,0.631519350771633,11.933698737489095,-3.599999999999998,-0.6000000000000005,-50.49846895427652,-0.012166227573559008,0.09633939007060643,3.9908278710927507
9780,0.14626050367097188,0.709856537884562,10.353438687789478,0.5999999999999979,-4.3999999999999995,-36.99675529202909,-0.3865828365852564,0.06519108106561422,3.866383792407777
10041,0.12191600478793552,0.49335055040122633,10.758404313589779,3.0,-0.8000000000000007,-14.7510733058283,0.2481650434718614,0.03331816045188951,3.957560961968467
10042,0.02810825485780688,0.5933312003213675,12.509751848817402,-2.6000000000000014,-1.5999999999999996,-78.09637322473588,-0.07625073809500282,0.058101383315544375,3.942137801866005
10043,0.025060060322326994,0.6091964821494908,12.701553970276649,-1.1999999999999993,0.0,-35.76059614772453,0.25589447379131913,0.03737968902593547,3.9267598517305493
10044,0.04727515418186101,0.6140356727288481,13.420854184454683,0.7999999999999972,-0.5999999999999996,-47.62936972319869,0.18974966062980103,0.03835016692664883,3.979869187372315
10045,-0.056754696223420886,0.5504718831790782,11.60145205688849,1.0,-0.5999999999999996,-44.26607727458179,-0.029191812067304923,0.03785818957216147,4.0974807840388685
10046,-0.01864187504274817,0.6574513487422866,13.173357837336653,-1.1999999999999957,-0.20000000000000018,-78.05394590812057,0.09708307446908915,0.014322635333731348,4.07542995442485
11000,0.08757323538474537,0.8766661862404614,18.69136467064436,0.20000000000000284,-4.000000000000001,-29.18726377008943,0.055861037169227634,-0.0033342515525793814,4.048589658655978
12051,0.0817375412684207,1.1905514664067436,24.74711497470463,2.599999999999998,-4.6,-52.200247869696454,-0.13746752660179729,0.1518625895918646,3.821034654387176
12052,0.14750492216553024,0.8975522206406037,18.62543511223967,1.0,-3.3999999999999995,-23.956573529303796,0.07158917708747059,0.159583138334221,3.7291878362310227
12053,0.09445973786894779,1.0617781399216213,21.341226243020685,3.8000000000000007,-4.800000000000001,-32.02599132632207,-0.061443943547557334,0.14797845826220257,3.778590847186757
12054,0.1494101496598219,1.006718385464458,21.205471845011516,1.3999999999999986,-3.6000000000000005,-37.37284897369017,0.006557719218549529,0.15688003295984743,3.8748462186253425
12060,0.188218434944198,0.8569265101043761,17.41742948785334,0.8000000000000007,-3.2,-28.638670410150155,-0.008337057840364981,0.14859010439985898,3.7295407531503426
12061,0.2415759660279475,0.96281872115952,19.667388999356945,3.200000000000003,-4.000000000000001,-31.884144515204014,0.000992984788435347,0.15299616616708356,3.8708354995175176
12062,0.16253680612735888,0.9109090654420395,18.607244251602296,0.0,-4.4,-41.597979646397505,0.03755401704785499,0.14436801800707766,3.7205601735128924
12063,0.11862327264866668,0.987081644441206,20.33712226111794,2.400000000000002,-3.6000000000000005,-41.02585311618304,-0.029097032840936787,0.148100367504858,3.773737937148432
12064,0.10790376337292251,0.9550017423263135,19.328998494908745,3.0,-4.800000000000001,-20.806591761706215,-0.0009097291891844161,0.14864251482122715,3.821759923012708
12065,0.12950552005945815,0.8119371682468266,16.371554343502055,0.0,-3.5999999999999996,-28.106918775991005,0.020332976275713843,0.15266951583226884,3.9741008124576935
12066,0.12127466812666343,0.9275512942202386,18.89912868833241,1.3999999999999986,-5.199999999999999,-30.397536010822648,0.04915194524744315,0.14883375668742183,3.8348664713390663
12067,0.09651158419542094,0.9846071632699935,20.049197159141656,2.8000000000000007,-4.0,-10.990337642286704,0.09583852779472557,0.15422886697084337,3.894844905036912
12068,0.14206042127913454,0.8213336345449118,16.248495811769885,0.8000000000000007,-3.3999999999999995,-21.355276724059536,0.04992901627729518,0.14825865178745534,3.737824727936661
